text,entity,label
安徽省阜阳市界首市光武镇李庙王行政村,安徽省 阜阳市 界首市 光武镇 李庙王行政村,PROVINCE CITY AREA TOWN VILLAGE
浙江省宁波市镇海区老应湾村董家,浙江省 宁波市 镇海区 老应湾村,PROVINCE CITY AREA VILLAGE
福建省漳州市漳浦县旧镇镇富楼街中漳商业街,福建省 漳州市 漳浦县 旧镇镇 富楼街中漳商业街,PROVINCE CITY AREA TOWN STREET
河北省沧州市吴桥县曹家洼乡杨桥村,河北省 沧州市 吴桥县 曹家洼乡 杨桥村,PROVINCE CITY AREA TOWN VILLAGE
湖南省永州市宁远县仁和镇唐家村,湖南省 永州市 宁远县 仁和镇 唐家村,PROVINCE CITY AREA TOWN VILLAGE
山东省临沂市沂水县后卜东村委,山东省 临沂市 沂水县 后卜东村,PROVINCE CITY AREA VILLAGE
四川省内江市东兴区富溪乡田溪口村,四川省 内江市 东兴区 富溪乡 田溪口村,PROVINCE CITY AREA TOWN VILLAGE
山西省忻州市原平市子干乡,山西省 忻州市 原平市 子干乡,PROVINCE CITY AREA TOWN
福建省福州市长乐市金峰镇后团村三山村,福建省 福州市 长乐市 金峰镇 后团村三山村,PROVINCE CITY AREA TOWN VILLAGE
江苏省徐州市鼓楼区大庙镇镇大湖村晓庄村,江苏省 徐州市 鼓楼区 大庙镇镇 大湖村晓庄村,PROVINCE CITY AREA TOWN VILLAGE
广东省韶关市翁源县龙仙镇桂竹村,广东省 韶关市 翁源县 龙仙镇 桂竹村,PROVINCE CITY AREA TOWN VILLAGE
山西省朔州市右玉县威远镇方家堡,山西省 朔州市 右玉县 威远镇,PROVINCE CITY AREA TOWN
浙江省宁波市镇海区横街镇桃源村,浙江省 宁波市 镇海区 横街镇 桃源村,PROVINCE CITY AREA TOWN VILLAGE
甘肃省庆阳市环县环城镇张淌村,甘肃省 庆阳市 环县 环城镇 张淌村,PROVINCE CITY AREA TOWN VILLAGE
江苏省连云港市赣榆县沙河镇高元村,江苏省 连云港市 赣榆县 沙河镇 高元村,PROVINCE CITY AREA TOWN VILLAGE
广东省梅州市梅县嘉应西二路二巷,广东省 梅州市 梅县 嘉应西二路 二巷,PROVINCE CITY AREA ROAD XIANG
河北省保定市高阳县田庄村,河北省 保定市 高阳县 田庄村,PROVINCE CITY AREA VILLAGE
山东省烟台市蓬莱市大柳行镇上岚子村,山东省 烟台市 蓬莱市 大柳行镇 上岚子村,PROVINCE CITY AREA TOWN VILLAGE
江苏省镇江市扬中市三茅镇友谊路友邻弄,江苏省 镇江市 扬中市 三茅镇 友谊路,PROVINCE CITY AREA TOWN ROAD
河南省平顶山市舞钢市铁山乡冢李村,河南省 平顶山市 舞钢市 铁山乡 冢李村,PROVINCE CITY AREA TOWN VILLAGE
浙江省绍兴市诸暨市牌头镇凤楼村,浙江省 绍兴市 诸暨市 牌头镇 凤楼村,PROVINCE CITY AREA TOWN VILLAGE
湖南省郴州市嘉禾县泮头乡泮头村,湖南省 郴州市 嘉禾县 泮头乡 泮头村,PROVINCE CITY AREA TOWN VILLAGE
黑龙江省哈尔滨市香坊区哈量分厂家属楼,黑龙江省 哈尔滨市 香坊区 哈量分厂家属楼,PROVINCE CITY AREA LOUHAO
江苏省泰州市姜堰市姜堰镇五星花苑,江苏省 泰州市 姜堰市 姜堰镇 五星花苑,PROVINCE CITY AREA TOWN YUAN
福建省漳州市诏安县白洋乡上蕴村,福建省 漳州市 诏安县 白洋乡 上蕴村,PROVINCE CITY AREA TOWN VILLAGE
山东省日照市莒县城阳镇文城中路城阳党委家属院东1排5号,山东省 日照市 莒县 城阳镇 文城中路 城阳党委家属院 东1排5号,PROVINCE CITY AREA TOWN ROAD COURTYARD NUM
海南省琼海市加积镇银海路北一横路,海南省 琼海市 加积镇 银海路北一横路,PROVINCE CITY TOWN ROAD
山东省青岛市四方区吉水路,山东省 青岛市 四方区 吉水路,PROVINCE CITY AREA ROAD
湖北省荆门市钟祥市长坑街21巷,湖北省 荆门市 钟祥市 长坑街 21巷,PROVINCE CITY AREA STREET XIANG
四川省绵阳市安县塔水镇六居委,四川省 绵阳市 安县 塔水镇,PROVINCE CITY AREA TOWN
四川省南充市顺庆区灯台乡卢家湾村,四川省 南充市 顺庆区 灯台乡 卢家湾村,PROVINCE CITY AREA TOWN VILLAGE
辽宁省沈阳市铁西区贵和街9-41,辽宁省 沈阳市 铁西区 贵和街 9-41,PROVINCE CITY AREA STREET NUM
河南省许昌市襄城县十里铺乡四里营村,河南省 许昌市 襄城县 十里铺乡 四里营,PROVINCE CITY AREA TOWN YING
辽宁省丹东市凤城市邓铁美路,辽宁省 丹东市 凤城市 邓铁美路,PROVINCE CITY AREA ROAD
北京市西城区南礼士路46-70,北京市 西城区 南礼士路 46-70,PROVINCE AREA ROAD NUM
贵州省黔南布依族苗族自治州瓮安县高水乡新赛村,贵州省 黔南布依族苗族自治州瓮安县 高水乡 新赛村,PROVINCE AREA TOWN VILLAGE
湖北省咸宁市咸安区宁康大药房,湖北省 咸宁市 咸安区,PROVINCE CITY AREA
河北省廊坊市永清县刘其营乡胡庄村,河北省 廊坊市 永清县 刘其营乡 胡庄村,PROVINCE CITY AREA TOWN VILLAGE
山东省济宁市微山县张楼乡东丁村,山东省 济宁市 微山县 张楼乡 东丁村,PROVINCE CITY AREA TOWN VILLAGE
海南省琼中黎族苗族自治县营根镇新民村,海南省 琼中黎族苗族自治县 营根镇 新民村,PROVINCE AREA TOWN VILLAGE
广东省肇庆市四会市城中区铁场村委会一队,广东省 肇庆市 四会市 城中区铁场村,PROVINCE CITY AREA VILLAGE
浙江省台州市临海市杜桥镇东边村,浙江省 台州市 临海市 杜桥镇 东边村,PROVINCE CITY AREA TOWN VILLAGE
安徽省巢湖市无为县福渡金桥村,安徽省 巢湖市 无为县 福渡金桥村,PROVINCE CITY AREA VILLAGE
浙江省金华市婺城区婺城区蒋堂镇田甫村华龙南街,浙江省 金华市 婺城区 婺城区蒋堂镇 田甫村 华龙南街,PROVINCE CITY AREA TOWN VILLAGE STREET
湖北省黄冈市蕲春县漕河镇洪祖二村,湖北省 黄冈市 蕲春县 漕河镇 洪祖二村,PROVINCE CITY AREA TOWN VILLAGE
广东省深圳市罗湖区南湖路庆安大厦,广东省 深圳市 罗湖区 南湖路 庆安大厦,PROVINCE CITY AREA ROAD DASHA
福建省福州市连江县东湖镇牛栏坪村旧厝,福建省 福州市 连江县 东湖镇 牛栏坪村,PROVINCE CITY AREA TOWN VILLAGE
广东省汕尾市陆丰市铜锣湖农场西岭管区西岭村二巷,广东省 汕尾市 陆丰市 铜锣湖农场西岭管区西岭村 二巷,PROVINCE CITY AREA VILLAGE XIANG
湖南省湘西土家族苗族自治州龙山县大安乡五星村,湖南省 湘西土家族苗族自治州龙山县 大安乡 五星村,PROVINCE AREA TOWN VILLAGE
山东省临沂市沂水县群星学校西北,山东省 临沂市 沂水县,PROVINCE CITY AREA
江西省吉安市泰和县苑前镇颜家村,江西省 吉安市 泰和县 苑前镇 颜家村,PROVINCE CITY AREA TOWN VILLAGE
广东省佛山市南海区桂城叠窖叠北新约村北区,广东省 佛山市 南海区 桂城叠窖叠北新约村,PROVINCE CITY AREA VILLAGE
福建省漳州市龙海市东园镇秋租村,福建省 漳州市 龙海市 东园镇 秋租村,PROVINCE CITY AREA TOWN VILLAGE
河南省洛阳市老城区环城北路新,河南省 洛阳市 老城区 环城北路,PROVINCE CITY AREA ROAD
重庆市万州区向家乡庙子村,重庆市 万州区 向家乡 庙子村,PROVINCE AREA TOWN VILLAGE
山西省晋城市高平市南城办圪塔村,山西省 晋城市 高平市 南城办圪塔村,PROVINCE CITY AREA VILLAGE
陕西省商洛市镇安县大坪镇供销社,陕西省 商洛市 镇安县 大坪镇,PROVINCE CITY AREA TOWN
重庆市綦江县永新镇汽配街,重庆市 綦江县 永新镇 汽配街,PROVINCE AREA TOWN STREET
吉林省长春市德惠市达家沟镇十二马架子村十二马架子屯1社,吉林省 长春市 德惠市 达家沟镇 十二马架子村十二马架子屯,PROVINCE CITY AREA TOWN VILLAGE
甘肃省庆阳市西峰区肖金镇纸坊村,甘肃省 庆阳市 西峰区 肖金镇 纸坊村,PROVINCE CITY AREA TOWN VILLAGE
山东省临沂市蒙阴县巨山乡,山东省 临沂市 蒙阴县 巨山乡,PROVINCE CITY AREA TOWN
广东省广州市荔湾区西槎路,广东省 广州市 荔湾区 西槎路,PROVINCE CITY AREA ROAD
湖南省长沙市长沙县星沙镇,湖南省 长沙市 长沙县 星沙镇,PROVINCE CITY AREA TOWN
江西省九江市瑞昌市南义镇新福村,江西省 九江市 瑞昌市 南义镇 新福村,PROVINCE CITY AREA TOWN VILLAGE
广东省惠州市惠城区江北文明一路惠州市国家安全局,广东省 惠州市 惠城区 江北文明一路 惠州市国家安全局,PROVINCE CITY AREA ROAD JU
湖北省黄冈市武穴市梅川镇鲁全二村,湖北省 黄冈市 武穴市 梅川镇 鲁全二村,PROVINCE CITY AREA TOWN VILLAGE
四川省泸州市叙永县正东乡团山村,四川省 泸州市 叙永县 正东乡 团山村,PROVINCE CITY AREA TOWN VILLAGE
河南省洛阳市宜阳县上观乡西王沟村,河南省 洛阳市 宜阳县 上观乡 西王沟村,PROVINCE CITY AREA TOWN VILLAGE
云南省文山壮族苗族自治州马关县都龙团结路,云南省 文山壮族苗族自治州马关县 都龙团结路,PROVINCE AREA ROAD
广东省湛江市廉江市横山镇横山村委会横山塘村,广东省 湛江市 廉江市 横山镇 横山村委会横山塘村,PROVINCE CITY AREA TOWN VILLAGE
河南省新乡市红旗区和平大道东关街,河南省 新乡市 红旗区 和平大道东关街,PROVINCE CITY AREA STREET
福建省漳州市芗城区浦南镇其宝村,福建省 漳州市 芗城区 浦南镇 其宝村,PROVINCE CITY AREA TOWN VILLAGE
黑龙江省鸡西市鸡冠区电台路,黑龙江省 鸡西市 鸡冠区 电台路,PROVINCE CITY AREA ROAD
安徽省滁州市明光市女山湖镇新区中心路,安徽省 滁州市 明光市 女山湖镇 新区中心路,PROVINCE CITY AREA TOWN ROAD
广东省汕尾市陆河县河口镇麦湖管区岗子背村,广东省 汕尾市 陆河县 河口镇 麦湖管区岗子背村,PROVINCE CITY AREA TOWN VILLAGE
广东省肇庆市德庆县官圩镇定安村委会容咀村,广东省 肇庆市 德庆县 官圩镇 定安村委会容咀村,PROVINCE CITY AREA TOWN VILLAGE
广东省惠州市惠城区东平东湖六街,广东省 惠州市 惠城区 东平东湖六街,PROVINCE CITY AREA STREET
山东省潍坊市潍城区蔡家庄村,山东省 潍坊市 潍城区 蔡家庄村,PROVINCE CITY AREA VILLAGE
贵州省黔南布依族苗族自治州都匀市坝固镇摆茶村,贵州省 黔南布依族苗族自治州都匀市 坝固镇 摆茶村,PROVINCE CITY TOWN VILLAGE
江苏省扬州市邗江区李典镇沿江村,江苏省 扬州市 邗江区 李典镇 沿江村,PROVINCE CITY AREA TOWN VILLAGE
广东省茂名市电白县城区人民中路教师村四排,广东省 茂名市 电白县 城区人民中路教师村,PROVINCE CITY AREA VILLAGE
湖北省黄石市大冶市陈贵镇堰畈桥村,湖北省 黄石市 大冶市 陈贵镇 堰畈桥村,PROVINCE CITY AREA TOWN VILLAGE
广东省茂名市电白县龙山镇横山村委会三八公路,广东省 茂名市 电白县 龙山镇 横山村 委会三八公路,PROVINCE CITY AREA TOWN VILLAGE ROAD
福建省泉州市安溪县井埕巷,福建省 泉州市 安溪县 井埕巷,PROVINCE CITY AREA XIANG
江苏省常州市金坛市经七路,江苏省 常州市 金坛市 经七路,PROVINCE CITY AREA ROAD
福建省漳州市龙文区步文镇下店尾村,福建省 漳州市 龙文区 步文镇 下店尾村,PROVINCE CITY AREA TOWN VILLAGE
四川省南充市阆中市老观镇,四川省 南充市 阆中市 老观镇,PROVINCE CITY AREA TOWN
安徽省黄山市歙县郑村镇堨田村,安徽省 黄山市 歙县 郑村镇 堨田村,PROVINCE CITY AREA TOWN VILLAGE
山东省淄博市周村区王村镇和家村,山东省 淄博市 周村区 王村镇 和家村,PROVINCE CITY AREA TOWN VILLAGE
江苏省泰州市兴化市昭阳镇五里大桥东,江苏省 泰州市 兴化市 昭阳镇 五里,PROVINCE CITY AREA TOWN VILLAGE
山东省东营市广饶县花官乡闫家村,山东省 东营市 广饶县 花官乡 闫家村,PROVINCE CITY AREA TOWN VILLAGE
山东省临沂市郯城县花园乡西于庄村,山东省 临沂市 郯城县 花园乡 西于庄村,PROVINCE CITY AREA TOWN VILLAGE
福建省龙岩市连城县新泉镇新东路,福建省 龙岩市 连城县 新泉镇 新东路,PROVINCE CITY AREA TOWN ROAD
山东省潍坊市高密市康泰路,山东省 潍坊市 高密市 康泰路,PROVINCE CITY AREA ROAD
广东省惠州市惠东县平山镇大片地十三巷,广东省 惠州市 惠东县 平山镇 大片地十三巷,PROVINCE CITY AREA TOWN XIANG
江苏省常州市溧阳市埭头镇埭西村委梅坞圩村,江苏省 常州市 溧阳市 埭头镇 埭西村委梅坞圩村,PROVINCE CITY AREA TOWN VILLAGE
浙江省嘉兴市桐乡市永联村张家门,浙江省 嘉兴市 桐乡市 永联村,PROVINCE CITY AREA VILLAGE
贵州省黔南布依族苗族自治州独山县羊凤乡拉联村,贵州省 黔南布依族苗族自治州独山县 羊凤乡 拉联村,PROVINCE AREA TOWN VILLAGE
福建省漳州市云霄县莆美镇高洋区,福建省 漳州市 云霄县 莆美镇,PROVINCE CITY AREA TOWN
安徽省池州市贵池区乌沙镇王行村,安徽省 池州市 贵池区 乌沙镇 王行村,PROVINCE CITY AREA TOWN VILLAGE
海南省澄迈县中兴镇中兴西路,海南省 澄迈县 中兴镇 中兴西路,PROVINCE AREA TOWN ROAD
甘肃省定西市漳县武当乡张家山村,甘肃省 定西市 漳县 武当乡 张家山村,PROVINCE CITY AREA TOWN VILLAGE
甘肃省白银市靖远县五合乡杨寺村,甘肃省 白银市 靖远县 五合乡 杨寺村,PROVINCE CITY AREA TOWN VILLAGE
浙江省舟山市定海区总府弄,浙江省 舟山市 定海区,PROVINCE CITY AREA
江苏省泰州市靖江市靖城镇双港路农机小区,江苏省 泰州市 靖江市 靖城镇 双港路 农机小区,PROVINCE CITY AREA TOWN ROAD XIAOQU
山东省临沂市沂水县西环路,山东省 临沂市 沂水县 西环路,PROVINCE CITY AREA ROAD
河南省许昌市长葛市和尚桥镇赵庄,河南省 许昌市 长葛市 和尚桥镇,PROVINCE CITY AREA TOWN
广东省惠州市惠阳区淡水镇华侨新村,广东省 惠州市 惠阳区 淡水镇 华侨新村,PROVINCE CITY AREA TOWN VILLAGE
江苏省镇江市丹阳市司徒镇马陵村,江苏省 镇江市 丹阳市 司徒镇 马陵村,PROVINCE CITY AREA TOWN VILLAGE
广东省湛江市坡头区官渡镇麻俸管区官塘村,广东省 湛江市 坡头区 官渡镇 麻俸管区官塘村,PROVINCE CITY AREA TOWN VILLAGE
河北省沧州市孟村回族自治县辛店镇姜庄村,河北省 沧州市 孟村回族自治县 辛店镇 姜庄村,PROVINCE CITY AREA TOWN VILLAGE
浙江省杭州市余杭区绿苑公寓,浙江省 杭州市 余杭区 绿苑,PROVINCE CITY AREA YUAN
河北省保定市高碑店市泗庄镇半边街,河北省 保定市 高碑店市 泗庄镇 半边街,PROVINCE CITY AREA TOWN STREET
山东省青岛市四方区长沙路河西段,山东省 青岛市 四方区 长沙路,PROVINCE CITY AREA ROAD
湖南省娄底市新化县炉观镇九坪村,湖南省 娄底市 新化县 炉观镇 九坪村,PROVINCE CITY AREA TOWN VILLAGE
河北省秦皇岛市抚宁县石门寨镇小傍水崖村,河北省 秦皇岛市 抚宁县 石门寨镇 小傍水崖村,PROVINCE CITY AREA TOWN VILLAGE
河南省濮阳市清丰县马村乡夏村,河南省 濮阳市 清丰县 马村乡 夏村,PROVINCE CITY AREA TOWN VILLAGE
山西省晋城市阳城县滨河东路,山西省 晋城市 阳城县 滨河东路,PROVINCE CITY AREA ROAD
黑龙江省齐齐哈尔市龙江县文化街光伟巷,黑龙江省 齐齐哈尔市 龙江县 文化街 光伟巷,PROVINCE CITY AREA STREET XIANG
河南省开封市通许县孙营乡郭庄,河南省 开封市 通许县 孙营乡,PROVINCE CITY AREA TOWN
江苏省宿迁市泗洪县孙园镇大盛村,江苏省 宿迁市 泗洪县 孙园镇 大盛村,PROVINCE CITY AREA TOWN VILLAGE
浙江省湖州市安吉县步行街延伸段,浙江省 湖州市 安吉县 步行街,PROVINCE CITY AREA STREET
广东省茂名市化州市林尘镇坦塘村委会低村,广东省 茂名市 化州市 林尘镇 坦塘村委会低村,PROVINCE CITY AREA TOWN VILLAGE
四川省德阳市绵竹市遵道镇高安村,四川省 德阳市 绵竹市 遵道镇 高安村,PROVINCE CITY AREA TOWN VILLAGE
浙江省金华市东阳市花桥,浙江省 金华市 东阳市,PROVINCE CITY AREA
浙江省宁波市鄞州区钟公庙镇庙堰村,浙江省 宁波市 鄞州区 钟公庙镇 庙堰村,PROVINCE CITY AREA TOWN VILLAGE
湖南省永州市新田县龙泉镇三里亭村,湖南省 永州市 新田县 龙泉镇 三里亭村,PROVINCE CITY AREA TOWN VILLAGE
四川省宜宾市南溪县桂溪乡洪桥村,四川省 宜宾市 南溪县 桂溪乡 洪桥村,PROVINCE CITY AREA TOWN VILLAGE
安徽省亳州市谯城区筛子市街七巷,安徽省 亳州市 谯城区 筛子市街 七巷,PROVINCE CITY AREA STREET XIANG
四川省德阳市中江县太安镇,四川省 德阳市 中江县 太安镇,PROVINCE CITY AREA TOWN
江苏省无锡市锡山区安镇镇查桥村椿树下,江苏省 无锡市 锡山区 安镇镇 查桥村,PROVINCE CITY AREA TOWN VILLAGE
福建省三明市尤溪县西城镇联建村,福建省 三明市 尤溪县 西城镇 联建村,PROVINCE CITY AREA TOWN VILLAGE
广东省江门市恩平市恩城镇东安新华街2巷,广东省 江门市 恩平市 恩城镇 东安新华街 2巷,PROVINCE CITY AREA TOWN STREET XIANG
安徽省宣城市宣州区宝城路,安徽省 宣城市 宣州区 宝城路,PROVINCE CITY AREA ROAD
山东省淄博市桓台县马桥镇齐马村,山东省 淄博市 桓台县 马桥镇 齐马村,PROVINCE CITY AREA TOWN VILLAGE
山西省晋城市沁水县龙港镇柿元村,山西省 晋城市 沁水县 龙港镇 柿元村,PROVINCE CITY AREA TOWN VILLAGE
福建省莆田市秀屿区笏石镇来塘村后巷,福建省 莆田市 秀屿区 笏石镇 来塘村 后巷,PROVINCE CITY AREA TOWN VILLAGE XIANG
广东省湛江市吴川市黄坡镇新兴街一横巷,广东省 湛江市 吴川市 黄坡镇 新兴街 一横巷,PROVINCE CITY AREA TOWN STREET XIANG
江西省九江市都昌县东街,江西省 九江市 都昌县 东街,PROVINCE CITY AREA STREET
四川省遂宁市蓬溪县蓬南镇天宝湾村,四川省 遂宁市 蓬溪县 蓬南镇 天宝湾村,PROVINCE CITY AREA TOWN VILLAGE
